d3mIndex,filename,bit_rate,start,end,class
6055,123001.mp3,320000,0,281,Electronic
6056,123002.mp3,320000,0,392,Electronic
6057,123003.mp3,320000,0,211,Electronic
6058,123004.mp3,320000,0,267,Electronic
6059,123094.mp3,256000,0,170,Folk
6060,123096.mp3,256000,0,123,Folk
6061,123097.mp3,256000,0,286,Folk
6062,123099.mp3,256000,0,180,Folk
6063,123147.mp3,192000,0,211,Hip-Hop
6064,123273.mp3,160000,0,136,Rock
6065,123278.mp3,320000,0,261,Rock
6066,123333.mp3,253487,0,199,Experimental
6067,123342.mp3,239303,0,116,Experimental
6068,123427.mp3,256000,0,132,Rock
6069,123438.mp3,256000,0,289,Hip-Hop
6070,123439.mp3,256000,0,250,Hip-Hop
6071,123440.mp3,256000,0,186,Hip-Hop
6072,123441.mp3,256000,0,156,Hip-Hop
6073,123442.mp3,256000,0,264,Hip-Hop
6074,123458.mp3,192000,0,202,Instrumental
6075,123461.mp3,192000,0,61,Instrumental
6076,123467.mp3,192000,0,177,Instrumental
6077,123468.mp3,192000,0,263,Instrumental
6078,123474.mp3,320000,0,311,Rock
6079,123484.mp3,160000,0,168,Instrumental
6080,123485.mp3,160000,0,139,Instrumental
6081,123486.mp3,160000,0,103,Instrumental
6082,123487.mp3,160000,0,144,Instrumental
6083,123488.mp3,160000,0,264,Instrumental
6084,123490.mp3,320000,0,165,Folk
6085,123494.mp3,256000,0,378,Folk
6086,123501.mp3,320000,0,96,Electronic
6087,123502.mp3,320000,0,65,Electronic
6088,123503.mp3,320000,0,124,Electronic
6089,123504.mp3,320000,0,120,Electronic
6090,123505.mp3,320000,0,183,Electronic
6091,123506.mp3,320000,0,154,Electronic
6092,123509.mp3,320000,0,240,Pop
6093,123523.mp3,320000,0,146,Instrumental
6094,123614.mp3,320000,0,251,Hip-Hop
6095,123641.mp3,320000,0,141,Hip-Hop
6096,123645.mp3,320000,0,116,Hip-Hop
6097,123647.mp3,320000,0,238,Hip-Hop
6098,123760.mp3,192000,0,137,Instrumental
6099,123761.mp3,192000,0,343,Instrumental
6100,123762.mp3,192000,0,92,Instrumental
6101,123763.mp3,192000,0,227,Instrumental
6102,123764.mp3,192000,0,164,Instrumental
6103,123821.mp3,255771,0,373,Rock
6104,123825.mp3,242440,0,339,Rock
6105,123832.mp3,219067,0,329,Rock
6106,123834.mp3,239890,0,286,Rock
6107,123835.mp3,215535,0,487,Rock
6108,123866.mp3,256000,0,137,Rock
6109,123867.mp3,256000,0,145,Rock
6110,123868.mp3,256000,0,178,Rock
6111,123899.mp3,256000,0,180,Folk
6112,123932.mp3,268159,0,67,Electronic
6113,123933.mp3,229722,0,196,Electronic
6114,123934.mp3,264839,0,182,Electronic
6115,123935.mp3,224614,0,192,Electronic
6116,123936.mp3,230367,0,178,Electronic
6117,123937.mp3,244483,0,194,Electronic
6118,123938.mp3,257371,0,230,Electronic
6119,123964.mp3,256000,0,259,Hip-Hop
6120,123965.mp3,256000,0,206,Hip-Hop
6121,123966.mp3,256000,0,263,Hip-Hop
6122,123968.mp3,256000,0,210,Hip-Hop
6123,123969.mp3,256000,0,263,Hip-Hop
6124,123970.mp3,256000,0,270,Hip-Hop
6125,123971.mp3,256000,0,181,Hip-Hop
6126,123972.mp3,320000,0,249,Hip-Hop
6127,123973.mp3,256000,0,261,Hip-Hop
6128,123974.mp3,256000,0,309,Hip-Hop
6129,123975.mp3,256000,0,216,Hip-Hop
6130,123976.mp3,256000,0,282,Hip-Hop
6131,123977.mp3,256000,0,227,Hip-Hop
6132,123978.mp3,256000,0,226,Hip-Hop
6133,123979.mp3,256000,0,150,Hip-Hop
6134,123980.mp3,256000,0,206,Hip-Hop
6135,123981.mp3,266089,0,271,Hip-Hop
6136,123986.mp3,274530,0,258,Hip-Hop
6137,124154.mp3,320000,0,256,Experimental
6138,124175.mp3,145204,0,98,Instrumental
6139,124176.mp3,143356,0,226,Instrumental
6140,124177.mp3,143095,0,198,Instrumental
6141,124178.mp3,154087,0,146,Instrumental
6142,124179.mp3,130493,0,282,Instrumental
6143,124180.mp3,166300,0,278,Instrumental
6144,124181.mp3,160400,0,202,Instrumental
6145,124183.mp3,147350,0,368,Instrumental
6146,124184.mp3,320000,0,230,Rock
6147,124185.mp3,320000,0,215,Rock
6148,124186.mp3,320000,0,222,Rock
6149,124201.mp3,128000,0,270,Rock
6150,124231.mp3,256000,0,232,Experimental
6151,124391.mp3,192000,0,299,Rock
6152,124392.mp3,192000,0,236,Rock
6153,124393.mp3,192000,0,495,Rock
6154,124394.mp3,192000,0,363,Rock
6155,124409.mp3,192000,0,335,Experimental
6156,124411.mp3,192000,0,351,Experimental
6157,124424.mp3,192000,0,174,Folk
6158,124425.mp3,192000,0,164,Folk
6159,124426.mp3,192000,0,229,Folk
6160,124460.mp3,192000,0,158,Rock
6161,124461.mp3,192000,0,181,Rock
6162,124470.mp3,256000,0,237,Rock
6163,124474.mp3,192000,0,169,Pop
6164,124477.mp3,192000,0,303,Pop
6165,124479.mp3,192000,0,91,Pop
6166,124480.mp3,192000,0,154,Pop
6167,124481.mp3,192000,0,124,Pop
6168,124482.mp3,192000,0,223,Pop
6169,124483.mp3,192000,0,259,Pop
6170,124484.mp3,192000,0,155,Pop
6171,124485.mp3,192000,0,492,Pop
6172,124509.mp3,320000,0,226,Experimental
6173,124517.mp3,320000,0,308,Experimental
6174,124518.mp3,320000,0,211,Experimental
6175,124519.mp3,320000,0,407,Experimental
6176,124554.mp3,320000,0,194,Electronic
6177,124555.mp3,320000,0,327,Electronic
6178,124702.mp3,192000,0,120,Hip-Hop
6179,124752.mp3,320000,0,201,Electronic
6180,124753.mp3,320000,0,200,Electronic
6181,124754.mp3,320000,0,252,Electronic
6182,124755.mp3,320000,0,311,Electronic
6183,124756.mp3,320000,0,317,Electronic
6184,124870.mp3,220518,0,558,Experimental
6185,124872.mp3,320000,0,184,Instrumental
6186,124873.mp3,320000,0,215,Instrumental
6187,124874.mp3,320000,0,141,Instrumental
6188,124875.mp3,320000,0,170,Instrumental
6189,124876.mp3,320000,0,241,Instrumental
6190,124877.mp3,320000,0,113,Instrumental
6191,124891.mp3,256000,0,243,Experimental
6192,124892.mp3,256000,0,207,Experimental
6193,124912.mp3,201643,0,293,Electronic
6194,124913.mp3,215052,0,460,Electronic
6195,124915.mp3,203641,0,324,Electronic
6196,124916.mp3,213233,0,295,Electronic
6197,124917.mp3,212928,0,448,Electronic
6198,124918.mp3,320000,0,288,Electronic
6199,124971.mp3,256000,0,232,Experimental
6200,124992.mp3,160000,0,60,Rock
6201,124996.mp3,160000,0,105,Rock
6202,125001.mp3,160000,0,105,Rock
6203,125002.mp3,160000,0,280,Rock
6204,125003.mp3,160000,0,102,Rock
6205,125004.mp3,160000,0,60,Rock
6206,125154.mp3,320000,0,438,Electronic
6207,125156.mp3,320000,0,297,Electronic
6208,125157.mp3,320000,0,513,Electronic
6209,125158.mp3,320000,0,335,Electronic
6210,125159.mp3,320000,0,387,Electronic
6211,125160.mp3,320000,0,391,Electronic
6212,125161.mp3,320000,0,400,Electronic
6213,125182.mp3,320000,0,189,Folk
6214,125183.mp3,320000,0,194,Folk
6215,125185.mp3,320000,0,203,Folk
6216,125186.mp3,320000,0,180,Folk
6217,125187.mp3,320000,0,220,Folk
6218,125188.mp3,320000,0,207,Folk
6219,125189.mp3,320000,0,163,Folk
6220,125190.mp3,320000,0,153,Folk
6221,125191.mp3,320000,0,181,Folk
6222,125192.mp3,320000,0,186,Folk
6223,125193.mp3,320000,0,189,Folk
6224,125194.mp3,320000,0,210,Folk
6225,125195.mp3,320000,0,185,Folk
6226,125196.mp3,320000,0,170,Folk
6227,125237.mp3,320000,0,207,Experimental
6228,125238.mp3,320000,0,101,Experimental
6229,125239.mp3,320000,0,271,Experimental
6230,125240.mp3,320000,0,270,Experimental
6231,125286.mp3,256000,0,301,Electronic
6232,125287.mp3,256000,0,331,Electronic
6233,125288.mp3,256000,0,252,Electronic
6234,125289.mp3,256000,0,310,Electronic
6235,125291.mp3,256000,0,305,Electronic
6236,125293.mp3,256000,0,218,Electronic
6237,125298.mp3,256000,0,356,Electronic
6238,125299.mp3,256000,0,337,Electronic
6239,125312.mp3,192000,0,284,International
6240,125313.mp3,192000,0,226,International
6241,125314.mp3,192000,0,267,International
6242,125315.mp3,256000,0,221,Electronic
6243,125333.mp3,320000,0,364,Experimental
6244,125337.mp3,320000,0,378,Experimental
6245,125375.mp3,160000,0,201,Pop
6246,125377.mp3,160000,0,511,Pop
6247,125432.mp3,320000,0,145,Rock
6248,125551.mp3,320000,0,157,Rock
6249,125612.mp3,320000,0,206,Instrumental
6250,125614.mp3,320000,0,266,Instrumental
6251,125616.mp3,320000,0,349,Instrumental
6252,125617.mp3,320000,0,227,Instrumental
6253,125618.mp3,320000,0,193,Instrumental
6254,125620.mp3,320000,0,225,Instrumental
6255,125621.mp3,320000,0,295,Instrumental
6256,125622.mp3,320000,0,220,Instrumental
6257,125657.mp3,320000,0,81,Instrumental
6258,125659.mp3,320000,0,79,Instrumental
6259,125680.mp3,320000,0,293,Instrumental
6260,125681.mp3,320000,0,298,Instrumental
6261,125721.mp3,320000,0,230,Pop
6262,125722.mp3,320000,0,237,Pop
6263,125723.mp3,320000,0,234,Pop
6264,125774.mp3,320000,0,239,Rock
6265,125776.mp3,320000,0,438,Rock
6266,125777.mp3,320000,0,169,Rock
6267,125778.mp3,320000,0,191,Rock
6268,125779.mp3,320000,0,220,Rock
6269,125809.mp3,320000,0,302,Instrumental
6270,125812.mp3,320000,0,238,Instrumental
6271,125813.mp3,320000,0,175,Instrumental
6272,125814.mp3,320000,0,252,Instrumental
6273,125815.mp3,320000,0,112,Instrumental
6274,125816.mp3,320000,0,62,Instrumental
6275,125817.mp3,320000,0,63,Instrumental
6276,125818.mp3,320000,0,156,Instrumental
6277,125819.mp3,320000,0,132,Instrumental
6278,125820.mp3,320000,0,166,Instrumental
6279,125821.mp3,320000,0,120,Instrumental
6280,125822.mp3,320000,0,157,Instrumental
6281,125823.mp3,320000,0,262,Instrumental
6282,125824.mp3,320000,0,230,Instrumental
6283,125825.mp3,320000,0,150,Instrumental
6284,125826.mp3,320000,0,192,Instrumental
6285,125827.mp3,320000,0,220,Instrumental
6286,125999.mp3,320000,0,414,Electronic
6287,126014.mp3,320000,0,193,Instrumental
6288,126015.mp3,320000,0,305,Instrumental
6289,126016.mp3,320000,0,209,Instrumental
6290,126017.mp3,320000,0,237,Instrumental
6291,126018.mp3,320000,0,301,Instrumental
6292,126047.mp3,192000,0,95,Rock
6293,126055.mp3,192000,0,285,Experimental
6294,126102.mp3,320000,0,191,Pop
6295,126103.mp3,320000,0,158,Pop
6296,126104.mp3,320000,0,185,Pop
6297,126105.mp3,320000,0,180,Pop
6298,126180.mp3,220793,0,308,Instrumental
6299,126181.mp3,210171,0,241,Instrumental
6300,126182.mp3,223416,0,195,Instrumental
6301,126183.mp3,214604,0,328,Instrumental
6302,126185.mp3,182178,0,84,Instrumental
6303,126186.mp3,224524,0,257,Instrumental
6304,126187.mp3,199075,0,229,Instrumental
6305,126188.mp3,214612,0,262,Instrumental
6306,126189.mp3,206478,0,209,Instrumental
6307,126214.mp3,320000,0,239,Instrumental
6308,126215.mp3,320000,0,265,Instrumental
6309,126216.mp3,320000,0,122,Instrumental
6310,126217.mp3,320000,0,147,Instrumental
6311,126218.mp3,320000,0,186,Instrumental
6312,126219.mp3,320000,0,197,Instrumental
6313,126220.mp3,320000,0,240,Instrumental
6314,126221.mp3,320000,0,154,Experimental
6315,126223.mp3,320000,0,549,Experimental
6316,126224.mp3,320000,0,177,Experimental
6317,126225.mp3,320000,0,261,Experimental
6318,126226.mp3,320000,0,104,Experimental
6319,126227.mp3,320000,0,155,Experimental
6320,126229.mp3,320000,0,264,Instrumental
6321,126230.mp3,320000,0,169,Instrumental
6322,126231.mp3,320000,0,212,Instrumental
6323,126232.mp3,320000,0,224,Instrumental
6324,126233.mp3,320000,0,179,Instrumental
6325,126234.mp3,320000,0,224,Instrumental
6326,126240.mp3,192000,0,225,Instrumental
6327,126241.mp3,192000,0,218,Instrumental
6328,126242.mp3,192000,0,144,Instrumental
6329,126243.mp3,192000,0,159,Instrumental
6330,126276.mp3,320000,0,189,Instrumental
6331,126283.mp3,320000,0,248,Instrumental
6332,126289.mp3,320000,0,179,Instrumental
6333,126290.mp3,320000,0,184,Instrumental
6334,126291.mp3,320000,0,186,Instrumental
6335,126292.mp3,320000,0,415,Electronic
6336,126294.mp3,320000,0,105,Rock
6337,126295.mp3,320000,0,128,Rock
6338,126297.mp3,320000,0,83,Rock
6339,126300.mp3,320000,0,98,Rock
6340,126316.mp3,188390,0,202,Instrumental
6341,126317.mp3,186092,0,329,Instrumental
6342,126318.mp3,194160,0,293,Instrumental
6343,126319.mp3,200518,0,279,Instrumental
6344,126320.mp3,192211,0,365,Instrumental
6345,126321.mp3,180331,0,293,Instrumental
6346,126354.mp3,192000,0,161,Pop
6347,126357.mp3,192000,0,223,Pop
6348,126362.mp3,192000,0,141,Pop
6349,126398.mp3,253650,0,335,Pop
6350,126400.mp3,239872,0,242,Pop
6351,126401.mp3,259408,0,392,Pop
6352,126402.mp3,256730,0,384,Pop
6353,126403.mp3,259400,0,299,Pop
6354,126404.mp3,248534,0,195,Pop
6355,126405.mp3,258342,0,332,Pop
6356,126406.mp3,274139,0,159,Pop
6357,126407.mp3,253507,0,427,Pop
6358,126408.mp3,320000,0,159,Instrumental
6359,126409.mp3,320000,0,113,Instrumental
6360,126410.mp3,320000,0,209,Instrumental
6361,126411.mp3,320000,0,249,Instrumental
6362,126412.mp3,320000,0,209,Instrumental
6363,126413.mp3,320000,0,272,Instrumental
6364,126414.mp3,320000,0,241,Instrumental
6365,126415.mp3,320000,0,209,Instrumental
6366,126416.mp3,320000,0,314,Instrumental
6367,126417.mp3,320000,0,292,Instrumental
6368,126425.mp3,253825,0,309,Pop
6369,126426.mp3,249958,0,226,Pop
6370,126427.mp3,250321,0,181,Pop
6371,126428.mp3,247067,0,254,Pop
6372,126429.mp3,274888,0,119,Pop
6373,126430.mp3,138867,0,148,Pop
6374,126431.mp3,269577,0,156,Pop
6375,126455.mp3,252574,0,82,Folk
6376,126489.mp3,271337,0,121,Folk
6377,126490.mp3,240528,0,252,Folk
6378,126491.mp3,249426,0,179,Folk
6379,126505.mp3,320000,0,466,Experimental
6380,126506.mp3,320000,0,222,Experimental
6381,126507.mp3,320000,0,197,Experimental
6382,126508.mp3,320000,0,175,Experimental
6383,126510.mp3,320000,0,131,Experimental
6384,126512.mp3,320000,0,391,Experimental
6385,126516.mp3,320000,0,68,Experimental
6386,126519.mp3,320000,0,152,Experimental
6387,126520.mp3,320000,0,121,Experimental
6388,126521.mp3,320000,0,225,Experimental
6389,126522.mp3,320000,0,275,Experimental
6390,126550.mp3,256000,0,74,Experimental
6391,126557.mp3,256000,0,103,Experimental
6392,126559.mp3,256000,0,239,Experimental
6393,126584.mp3,320000,0,171,Instrumental
6394,126585.mp3,320000,0,214,Instrumental
6395,126586.mp3,320000,0,225,Instrumental
6396,126587.mp3,320000,0,255,Instrumental
6397,126588.mp3,320000,0,237,Instrumental
6398,126589.mp3,320000,0,194,Instrumental
6399,126598.mp3,192000,0,547,Rock
6400,126600.mp3,320000,0,207,Experimental
6401,126601.mp3,320000,0,218,Experimental
6402,126602.mp3,320000,0,368,Experimental
6403,126603.mp3,320000,0,244,Experimental
6404,126605.mp3,320000,0,226,Experimental
6405,126606.mp3,320000,0,207,Experimental
6406,126607.mp3,320000,0,262,Experimental
6407,126608.mp3,320000,0,275,Experimental
6408,126646.mp3,192000,0,184,Instrumental
6409,126666.mp3,320000,0,208,Rock
6410,126667.mp3,320000,0,184,Rock
6411,126668.mp3,320000,0,216,Rock
6412,126669.mp3,320000,0,222,Rock
6413,126670.mp3,320000,0,193,Rock
6414,126671.mp3,320000,0,221,Rock
6415,126672.mp3,320000,0,182,Rock
6416,126673.mp3,320000,0,227,Rock
6417,126674.mp3,320000,0,271,Rock
6418,126675.mp3,320000,0,307,Rock
6419,126676.mp3,320000,0,159,Rock
6420,126716.mp3,320000,0,140,Instrumental
6421,126717.mp3,320000,0,182,Instrumental
6422,126718.mp3,320000,0,182,Instrumental
6423,126719.mp3,320000,0,214,Instrumental
6424,126720.mp3,320000,0,155,Instrumental
6425,126743.mp3,270904,0,162,Folk
6426,126746.mp3,259034,0,150,Folk
6427,126747.mp3,266520,0,172,Folk
6428,126748.mp3,264611,0,179,Folk
6429,126749.mp3,277158,0,166,Folk
6430,126773.mp3,320000,0,491,Electronic
6431,126778.mp3,320000,0,177,Folk
6432,126781.mp3,320000,0,225,Folk
6433,126782.mp3,320000,0,246,Folk
6434,126786.mp3,320000,0,391,Folk
6435,126789.mp3,320000,0,410,Folk
6436,126790.mp3,320000,0,249,Folk
6437,126882.mp3,320000,0,205,Instrumental
6438,126883.mp3,320000,0,337,Instrumental
6439,126884.mp3,320000,0,229,Instrumental
6440,126885.mp3,320000,0,275,Instrumental
6441,126886.mp3,320000,0,237,Instrumental
6442,126887.mp3,320000,0,217,Instrumental
6443,126899.mp3,320000,0,446,Electronic
6444,126900.mp3,320000,0,462,Electronic
6445,126944.mp3,320000,0,188,Rock
6446,126979.mp3,235145,0,323,Folk
6447,127036.mp3,257506,0,462,Instrumental
6448,127037.mp3,255660,0,184,Instrumental
6449,127062.mp3,263988,0,115,Folk
6450,127066.mp3,254721,0,263,Folk
6451,127155.mp3,320000,0,154,Experimental
6452,127159.mp3,168740,0,269,Electronic
6453,127180.mp3,245622,0,248,Pop
6454,127181.mp3,231498,0,210,Pop
6455,127182.mp3,256528,0,231,Pop
6456,127183.mp3,239243,0,248,Pop
6457,127184.mp3,255420,0,341,Pop
6458,127185.mp3,235965,0,274,Pop
6459,127186.mp3,255556,0,237,Pop
6460,127187.mp3,258818,0,231,Pop
6461,127188.mp3,277571,0,414,Pop
6462,127189.mp3,238856,0,147,Pop
6463,127190.mp3,223583,0,207,Folk
6464,127191.mp3,251750,0,192,Folk
6465,127192.mp3,229464,0,145,Folk
6466,127193.mp3,265372,0,302,Folk
6467,127194.mp3,242237,0,254,Folk
6468,127203.mp3,223904,0,196,Pop
6469,127204.mp3,248267,0,175,Pop
6470,127205.mp3,220017,0,180,Pop
6471,127206.mp3,263356,0,167,Pop
6472,127207.mp3,179839,0,122,Instrumental
6473,127208.mp3,234229,0,142,Instrumental
6474,127209.mp3,241097,0,268,Instrumental
6475,127210.mp3,209967,0,176,Instrumental
6476,127211.mp3,208799,0,190,Instrumental
6477,127212.mp3,211930,0,82,Instrumental
6478,127263.mp3,320000,0,79,Electronic
6479,127265.mp3,203773,0,211,Folk
6480,127266.mp3,198307,0,185,Folk
6481,127267.mp3,195713,0,169,Folk
6482,127268.mp3,276423,0,195,Pop
6483,127269.mp3,264118,0,246,Pop
6484,127271.mp3,262289,0,175,Pop
6485,127273.mp3,257402,0,159,Pop
6486,127274.mp3,267637,0,239,Pop
6487,127275.mp3,264948,0,189,Pop
6488,127276.mp3,254420,0,349,Pop
6489,127277.mp3,271995,0,196,Pop
6490,127278.mp3,258188,0,174,Pop
6491,127279.mp3,232937,0,94,Pop
6492,127280.mp3,247025,0,266,Pop
6493,127281.mp3,258348,0,226,Pop
6494,127285.mp3,274193,0,140,Pop
6495,127286.mp3,263775,0,165,Pop
6496,127287.mp3,254327,0,297,Pop
6497,127288.mp3,257893,0,161,Pop
6498,127289.mp3,233506,0,137,Pop
6499,127290.mp3,266827,0,223,Pop
6500,127294.mp3,277898,0,219,Pop
6501,127295.mp3,282705,0,237,Pop
6502,127296.mp3,262888,0,201,Pop
6503,127297.mp3,284368,0,197,Pop
6504,127298.mp3,258904,0,200,Pop
6505,127299.mp3,272608,0,151,Pop
6506,127300.mp3,277520,0,174,Pop
6507,127301.mp3,261803,0,238,Pop
6508,127302.mp3,265831,0,511,Pop
6509,127303.mp3,254608,0,251,Pop
6510,127330.mp3,192000,0,199,Rock
6511,127331.mp3,192000,0,208,Instrumental
6512,127339.mp3,320000,0,319,Rock
6513,127343.mp3,320000,0,107,Electronic
6514,127349.mp3,320000,0,286,Electronic
6515,127350.mp3,320000,0,82,Electronic
6516,127356.mp3,192000,0,272,International
6517,127357.mp3,192000,0,257,International
6518,127358.mp3,192000,0,250,International
6519,127359.mp3,192000,0,239,International
6520,127360.mp3,192000,0,271,International
6521,127402.mp3,320000,0,152,Experimental
6522,127422.mp3,320000,0,319,Experimental
6523,127469.mp3,320000,0,108,Experimental
6524,127484.mp3,256000,0,156,Experimental
6525,127494.mp3,320000,0,145,Instrumental
6526,127495.mp3,320000,0,137,Instrumental
6527,127496.mp3,320000,0,147,Instrumental
6528,127497.mp3,320000,0,218,Instrumental
6529,127498.mp3,320000,0,185,Instrumental
6530,127499.mp3,320000,0,154,Instrumental
6531,127519.mp3,192000,0,151,Instrumental
6532,127520.mp3,192000,0,197,Instrumental
6533,127532.mp3,320000,0,179,Experimental
6534,127541.mp3,320000,0,223,Experimental
6535,127542.mp3,320000,0,147,Experimental
6536,127559.mp3,320000,0,116,Rock
6537,127620.mp3,320000,0,62,Pop
6538,127623.mp3,320000,0,67,Pop
6539,127648.mp3,320000,0,129,Instrumental
6540,127660.mp3,320000,0,187,Instrumental
6541,127661.mp3,320000,0,149,Instrumental
6542,127662.mp3,320000,0,103,Instrumental
6543,127663.mp3,320000,0,133,Instrumental
6544,127720.mp3,320000,0,61,Rock
6545,127722.mp3,125026,0,84,Folk
6546,127726.mp3,121983,0,237,Folk
6547,127798.mp3,256000,0,211,Experimental
6548,127804.mp3,256000,0,360,Electronic
6549,127806.mp3,256000,0,332,Electronic
6550,127865.mp3,320000,0,232,International
6551,127866.mp3,320000,0,183,International
6552,127867.mp3,320000,0,193,International
6553,127868.mp3,320000,0,190,International
6554,127869.mp3,320000,0,128,International
6555,127870.mp3,320000,0,98,International
6556,127871.mp3,320000,0,172,International
6557,127878.mp3,320000,0,581,Experimental
6558,127908.mp3,320000,0,161,Pop
6559,127909.mp3,320000,0,183,Pop
6560,127910.mp3,320000,0,196,Pop
6561,127911.mp3,320000,0,118,Pop
6562,127912.mp3,320000,0,90,Pop
6563,127913.mp3,320000,0,214,Pop
6564,127914.mp3,320000,0,149,Pop
6565,127915.mp3,320000,0,108,Pop
6566,127916.mp3,320000,0,165,Folk
6567,127936.mp3,320000,0,437,Electronic
6568,127996.mp3,320000,0,192,Instrumental
6569,128441.mp3,320000,0,210,Hip-Hop
6570,128443.mp3,320000,0,179,Hip-Hop
6571,128448.mp3,320000,0,184,Rock
6572,128469.mp3,320000,0,182,Instrumental
6573,128470.mp3,320000,0,161,Instrumental
6574,128471.mp3,320000,0,160,Instrumental
6575,128472.mp3,320000,0,153,Instrumental
6576,128473.mp3,320000,0,129,Instrumental
6577,128476.mp3,320000,0,303,Pop
6578,128477.mp3,320000,0,269,Pop
6579,128482.mp3,320000,0,255,Pop
6580,128484.mp3,320000,0,178,Pop
6581,128494.mp3,320000,0,308,Hip-Hop
6582,128500.mp3,320000,0,157,Folk
6583,128504.mp3,320000,0,199,Rock
6584,128619.mp3,320000,0,392,Instrumental
6585,128666.mp3,320000,0,241,Hip-Hop
6586,128668.mp3,320000,0,143,Hip-Hop
6587,128699.mp3,320000,0,178,Rock
6588,128709.mp3,274668,0,89,Rock
6589,128710.mp3,292146,0,116,Rock
6590,128711.mp3,283947,0,127,Rock
6591,128758.mp3,320000,0,322,Electronic
6592,128759.mp3,320000,0,272,Electronic
6593,128760.mp3,320000,0,313,Electronic
6594,128799.mp3,320000,0,355,Experimental
6595,128811.mp3,320000,0,187,Instrumental
6596,128812.mp3,320000,0,212,Instrumental
6597,128813.mp3,320000,0,371,Instrumental
6598,128814.mp3,320000,0,171,Instrumental
6599,128815.mp3,320000,0,217,Instrumental
6600,128816.mp3,320000,0,410,Instrumental
6601,128825.mp3,320000,0,455,Experimental
6602,128827.mp3,320000,0,239,Experimental
6603,128828.mp3,320000,0,217,Experimental
6604,128835.mp3,320000,0,168,Experimental
6605,128845.mp3,320000,0,170,Experimental
6606,128878.mp3,192000,0,61,Experimental
6607,128879.mp3,192000,0,182,Experimental
6608,128880.mp3,192000,0,173,Experimental
6609,128881.mp3,192000,0,70,Experimental
6610,128882.mp3,192000,0,195,Experimental
6611,128885.mp3,192000,0,93,Instrumental
6612,128886.mp3,192000,0,120,Instrumental
6613,128887.mp3,192000,0,163,Instrumental
6614,128888.mp3,192000,0,231,Instrumental
6615,128927.mp3,320000,0,258,Hip-Hop
6616,128992.mp3,320000,0,152,Experimental
6617,129039.mp3,320000,0,214,Instrumental
6618,129040.mp3,320000,0,176,Instrumental
6619,129042.mp3,320000,0,159,Instrumental
6620,129043.mp3,320000,0,226,Instrumental
6621,129044.mp3,320000,0,199,Instrumental
6622,129046.mp3,192000,0,109,Rock
6623,129048.mp3,256000,0,210,Pop
6624,129049.mp3,320000,0,220,Pop
6625,129051.mp3,320000,0,351,Pop
6626,129052.mp3,320000,0,125,Pop
6627,129053.mp3,320000,0,358,Pop
6628,129054.mp3,320000,0,270,Pop
6629,129055.mp3,320000,0,249,Pop
6630,129056.mp3,320000,0,80,Pop
6631,129088.mp3,320000,0,222,Rock
6632,129089.mp3,320000,0,204,Rock
6633,129090.mp3,320000,0,243,Rock
6634,129091.mp3,320000,0,203,Rock
6635,129092.mp3,320000,0,193,Rock
6636,129093.mp3,320000,0,159,Rock
6637,129094.mp3,320000,0,220,Rock
6638,129095.mp3,320000,0,222,Rock
6639,129096.mp3,320000,0,288,Rock
6640,129097.mp3,320000,0,172,Rock
6641,129098.mp3,320000,0,240,Rock
6642,129184.mp3,320000,0,208,Instrumental
6643,129185.mp3,320000,0,201,Instrumental
6644,129186.mp3,320000,0,177,Instrumental
6645,129187.mp3,320000,0,209,Instrumental
6646,129188.mp3,320000,0,154,Instrumental
6647,129189.mp3,320000,0,150,Instrumental
6648,129190.mp3,320000,0,186,Instrumental
6649,129268.mp3,320000,0,219,Rock
6650,129362.mp3,242793,0,103,Pop
6651,129372.mp3,229811,0,169,Pop
6652,129374.mp3,266297,0,270,Pop
6653,129375.mp3,285034,0,179,Pop
6654,129391.mp3,268435,0,236,Pop
6655,129392.mp3,246527,0,177,Pop
6656,129393.mp3,259123,0,240,Pop
6657,129395.mp3,192000,0,221,International
6658,129396.mp3,192000,0,215,International
6659,129397.mp3,192000,0,211,International
6660,129398.mp3,192000,0,516,International
6661,129399.mp3,320000,0,182,Rock
6662,129400.mp3,192000,0,301,International
6663,129401.mp3,192000,0,291,International
6664,129402.mp3,192000,0,236,International
6665,129403.mp3,192000,0,254,International
6666,129404.mp3,192000,0,326,International
6667,129405.mp3,192000,0,256,International
6668,129406.mp3,192000,0,346,International
6669,129407.mp3,192000,0,440,International
6670,129439.mp3,320000,0,366,Folk
6671,129442.mp3,320000,0,293,Folk
6672,129444.mp3,320000,0,329,Folk
6673,129620.mp3,192000,0,296,Experimental
6674,129622.mp3,192000,0,270,Experimental
6675,129624.mp3,192000,0,265,Experimental
6676,129674.mp3,320000,0,264,Hip-Hop
6677,129675.mp3,320000,0,196,Hip-Hop
6678,129683.mp3,262222,0,174,Folk
6679,129694.mp3,268857,0,185,Folk
6680,129695.mp3,272045,0,152,Folk
6681,129696.mp3,256256,0,145,Folk
6682,129742.mp3,320000,0,522,Electronic
6683,129806.mp3,320000,0,289,Hip-Hop
6684,129807.mp3,320000,0,152,Hip-Hop
6685,129808.mp3,320000,0,277,Hip-Hop
6686,129816.mp3,320000,0,222,International
6687,129874.mp3,320000,0,274,International
6688,129875.mp3,320000,0,436,International
6689,129876.mp3,320000,0,343,International
6690,129879.mp3,128000,0,215,International
6691,129880.mp3,192000,0,305,International
